Latitude,Longitude,Substation Name,Substation Type,Substation Voltage
45.542919323246274,-94.27436828916757,Quarry Substation,Transmission,345000
45.569137530048344,-94.03875567818511,Benton County Substation,Transmission,345000
45.656011194850656,-94.70921575944679,Riverview Substation,Transmission,345000
45.84723089886045,-95.405646642553,Alexandria Switching Substation,Transmission,345000
43.71206781154034,-95.71959096662721,Nobles County Substation,Transmission,345000
44.773477154093975,-95.60171694921381,Hazel Creek Substation,Transmission,345000
44.80363548749342,-95.52971109202869,Minnesota Valley Substation,Transmission,230000
46.95107086505471,-97.075981161057,Bison Substation,Transmission,345000
38.132851207290436,-90.26563261043577,Rush Island Station,Transmission,345000
38.92204123880869,-91.46017806739428,Montgomery Substation,Transmission,345000
38.758702639687016,-91.78440206499695,Callaway Substation,Transmission,345000
38.550059419301064,-92.03588003604791,Mariosa Delta Substation,Transmission,345000
46.91749280830014,-96.87430570699549,Maple River Substation,Transmission,345000
44.864367501165624,-96.53965493206833,Deuel County Switching Station,Transmission,345000
42.84239402050977,-87.83465956822491,Oak Creek Station,Transmission,345000
42.70584097653637,-87.86838110168705,Racine Substation,Transmission,345000
43.13025171376024,-88.00820490884054,Granville Substation,Transmission,345000
43.37207384496402,-87.9589816031227,Saukville Substation,Transmission,345000
43.71102600079547,-87.83833629928037,South Sheboygan Falls,Transmission,138000
43.734886133870596,-88.49433175023462,South Fond du Lac Station,Transmission,345000
44.28062395961461,-87.53844523814186,Point Beach Station,Transmission,345000
44.22074091493036,-88.13184809676082,Forest Junction Substation,Transmission,345000
44.21539390763682,-87.87954875984931,BRANCH RIVER,Transmission,345000
44.342869503422456,-87.53961479949855,Kewaunee Station,Transmission,345000
44.36880964246105,-88.35454224486504,North Appleton Substation,Transmission,345000
44.3216478531905,-88.2075563025039,Fox River Station,Transmission,345000
43.48580395518191,-89.41703198848025,Columbia Station,Transmission,345000
43.97972509245444,-88.63297840258578,Fitzgerald Substation,Transmission,345000
44.420158907716946,-88.71913327100178,Werner West Substation,Transmission,345000
44.838403842095495,-88.19423018275205,Morgan Substation,Transmission,345000
44.71994275239242,-88.67474769994172,Highway 22 Substation,Transmission,345000
43.09217169262016,-89.56819983280539,Cardinal,Transmission,345000
44.500059621405036,-89.60527447128766,Rocky Run Substation,Transmission,345000
43.256805112030364,-89.41639119859052,North Madison Substation,Transmission,345000
44.557989104227126,-89.94450414913244,Arpin Substation,Transmission,345000
44.847215119023694,-89.65609944741163,Gardner Park Substation,Transmission,115000
43.95315329923306,-91.28269043030518,Briggs Road Substation,Transmission,345000
42.68614031839499,-84.78535876262681,Oneida Substation,Transmission,345000
42.369027208994524,-85.15841132014015,Battle Creek Substation,Transmission,345000
42.37788199238531,-83.9807897274942,Majestic Substation,Transmission,345000
43.21082980590721,-84.83010879829328,Nelson Road Substation,Transmission,345000
42.9999453259044,-85.41532899635123,Vergennes Substation,Transmission,345000
43.20951175840089,-84.52937627337772,Slate Substation,Transmission,345000
43.17946970990527,-85.8212803181228,Kenowa Substation,Transmission,345000
43.43302690229831,-84.21659265070528,Murphy Substation,Transmission,345000
43.57391071419392,-84.18132324434839,Tittabawassee Substation,Transmission,345000
45.02945192027706,-84.73303926041417,Livingston Substation,Transmission,345000
44.27404875144213,-84.13593725053907,Gallagher Substation,Transmission,345000
44.69528619895998,-85.61639673028162,Keystone Substation,Transmission,345000
43.02416123929963,-83.94310247846867,Goss Substation,Transmission,345000
43.456607155817935,-83.78454078463191,Manning Substation,Transmission,345000
42.55486951063454,-84.02523253130369,Madrid Substation,Transmission,345000
42.11128826937262,-83.65316415932944,Milan Substation,Transmission,345000
42.35328661578792,-83.62301216742105,Coventry Substation,Transmission,345000
42.31031944415161,-83.4651658546169,Wayne Substation,Transmission,345000
42.41547501352433,-84.48555804464296,Tompkins Substation,Transmission,345000
42.436533793223,-85.60882514151568,Argenta Substation,Transmission,345000
42.923305429927765,-83.45332388564674,Blackfoot Substation,Transmission,345000
41.83971080472872,-83.77024958834801,Morocco Substation,Transmission,345000
43.36922885582766,-83.69161542185063,Bauer Substation,Transmission,345000
43.81180133814403,-83.11813949825138,Grassmere Substation,Transmission,345000
42.71096011440151,-83.4568234134282,Placid Substation,Transmission,345000
42.512804358688136,-83.5282021189494,Wixom Substation,Transmission,345000
42.73161581454446,-83.28339394872064,Pontiac Substation,Transmission,345000
42.71789303147173,-83.00872483695231,Jewell Substation,Transmission,345000
42.490500714111796,-83.44217329216264,Quaker Substation,Transmission,345000
42.11639931032596,-83.24849217659704,Brownstown Substation,Transmission,345000
43.829531278474505,-82.86898538938415,Rapson Substation,Transmission,345000
42.79901952312219,-83.00557576642753,Crimson Substation,Transmission,120000
42.91921874140102,-82.70522989288943,Fitz Substation,Transmission,345000
43.103006687664866,-82.70194037199111,Greenwood Substation,Transmission,345000
42.66139174615802,-83.12086908464215,Spokane Substation,Transmission,230000
42.47387122835024,-82.99668896330304,Stephens Substation,Transmission,345000
42.59423280181316,-82.99660059784033,Bismarck Substation,Transmission,345000
42.76461725855878,-82.47455305397735,Saint Clair Substation,Transmission,345000
42.72495271511979,-82.84842543181743,Lenox Substation,Transmission,345000
42.96940407682327,-85.80886840986376,Tallmadge Substation,Transmission,345000
42.81729875318002,-85.55342469444376,Gaines Substation,Transmission,345000
42.832437555102345,-85.97686478817263,Roosevelt Substation,Transmission,345000
42.91516590452488,-86.19088339822912,Campbell 345kV Substation,Transmission,345000
43.88988239344346,-86.44138491582936,Ludington Substation,Transmission,345000
42.9171606645905,-86.12295403035525,Tyler Substation,Transmission,345000
43.946478540872086,-86.36307214236783,Pere Marquette Substation,Transmission,345000
48.39965376333743,-102.84803016172047,Tande,Transmission,345000
26.27747462253168,-97.61339780961917,Rio Hondo Substation,Transmission,345000
26.34413923940048,-98.18911870427854,North Edinburg Substation,Transmission,345000
26.146627903428097,-97.6427406958916,La Palma 345 kV Substation,Transmission,345000
27.092332555662292,-97.77438883329017,Ajo Switching Station,Transmission,345000
27.0034459020055,-97.58347305007014,Zorillo Substation,Transmission,345000
27.002598400003702,-97.58420388203379,Gulf Wind Substation,Transmission,345000
27.103160554581418,-97.52885522498012,Penascal Substation,Transmission,345000
27.1034357901364,-97.52963454221504,Marana Switchyard,Transmission,345000
27.560527336540062,-97.66883426500146,Nelson Sharpe Substation,Transmission,345000
27.843613856296226,-97.61489523039963,Lon Hill Substation,Transmission,345000
27.93580405382364,-97.36056187605392,Whitepoint Substation,Transmission,345000
28.739599366062148,-98.0239283780265,Pawnee Substation,Transmission,345000
28.716724925308284,-97.21284487640958,Coleto Creek Substation,Transmission,345000
28.79955926594191,-96.05017105093054,South Texas Project Switchyard,Transmission,345000
28.59831345140935,-97.04744485646934,Warburton Substation,Transmission,138000
28.842680467073112,-97.83724947014088,Kenedy Switching Station,Transmission,138000
28.786770032549057,-97.01033352322396,Victoria Switching Station,Transmission,138000
30.145526027853137,-97.26879955270215,Sim Gideon Station,Transmission,138000
30.251269372367485,-97.48731282810701,Austrop Substation,Transmission,345000
30.142637956316914,-97.54534892982073,Garfield Substation,Transmission,345000
30.145543526601976,-97.5485180361318,Bastrop Energy Switchyard,Transmission,345000
30.275384109714363,-97.5397323553377,Dunlap Substation,Transmission,345000
30.147750254253392,-97.27278845131977,Lost Pines Station,Transmission,345000
30.577328257508654,-97.07692556697918,Sandow Station,Transmission,345000
30.044392205990796,-96.98651148827214,Winchester Substation,Transmission,138000
30.417017251119248,-97.3591061997993,Elgin Switching Station,Transmission,138000
29.91829627901357,-96.75517107466615,Fayette Plant #1 Substation,Transmission,345000
30.00546976509488,-97.67431165279335,Lytton Springs Substation,Transmission,345000
29.795566242907654,-96.87838344371096,Holman Substation,Transmission,345000
29.913602902971654,-96.75614631539264,Fayette Plant #2 Substation,Transmission,345000
29.77275547143573,-97.94975785158113,Zorn Substation,Transmission,345000
30.3049807040298,-97.61415050439281,Decker Switchyard,Transmission,138000
30.410050965225533,-97.57383610443893,Gilleland Creek Substation,Transmission,345000
29.65104120816611,-98.01722594579162,Clear Springs Substation,Transmission,345000
30.551166908143415,-97.56134300759398,Hutto Switching Station,Transmission,345000
30.97212595961536,-97.51111940118254,Salado Switching Station,Transmission,345000
30.566942781540426,-97.39743265196859,Taylor Substation,Transmission,138000
31.12963925910158,-97.26106453544912,Temple Pecan Creek Substation,Transmission,345000
31.07909170258602,-97.3075909415196,Temple Switching Station,Transmission,345000
31.00456535584272,-97.25960301976359,East Bell County Substation,Transmission,345000
31.056312007237512,-97.31271425235298,Knob Creek Switching Station,Transmission,345000
31.038522947888566,-97.72279732387389,Killeen Substation,Transmission,345000
31.860976669246746,-97.36538081925657,Whitney Switching Station,Transmission,345000
32.014784785128484,-97.1369496338766,Hillsboro Substation,Transmission,138000
32.068875755843685,-97.74789261882052,Walnut Springs Switching Station,Transmission,138000
32.44419389898947,-97.07234494086492,Venus Substation,Transmission,345000
32.6849717945028,-97.47162494259884,Benbrook Substation,Transmission,345000
32.59615547803755,-97.43999808964533,Rocky Creek Substation,Transmission,345000
32.80632598160332,-97.67623221190198,Parker Substation,Transmission,345000
32.640561921412335,-97.25151960544106,Everman Substation,Transmission,345000
32.90501421426365,-97.38394058802443,Hicks Substation,Transmission,345000
32.99211786311791,-97.26158946692065,Roanoke Substation,Transmission,345000
32.2977762317792,-97.78986132339357,Comanche Peak Station,Transmission,345000
33.05614940722611,-97.91029507245054,Willow Creek Substation,Transmission,345000
33.06618396987141,-97.00957246300341,Lewisville Substation,Transmission,345000
33.17576670840672,-97.21917915033279,West Denton Substation,Transmission,345000
33.32485750494737,-97.31048816541647,West Krum Substation,Transmission,345000
33.27719370663026,-98.10680135724846,Jacksboro Substation,Transmission,345000
33.3181587163426,-96.63956055302646,Anna Substation,Transmission,345000
34.0852615666393,-99.14533488828432,Riley Substation,Transmission,345000
32.98454154712305,-96.93845292825235,Northwest Carrollton Substation,Transmission,345000
33.19071335524054,-96.33793895696706,Farmersville Substation,Transmission,345000
33.61394530485258,-96.3733197250875,Valley South Substation,Transmission,345000
33.62745760957504,-96.3703796078682,Valley Switching Station (345 kV),Transmission,345000
33.012599805462074,-96.77744645029414,West Plano Substation,Transmission,345000
33.05991318898325,-96.70020908016389,Allen Switching Station,Transmission,345000
32.95796276897408,-96.61221024639123,Ben Davis Substation,Transmission,345000
32.96935675091472,-96.35068106900773,Royse Substation,Transmission,345000
32.7777078895424,-96.82594767028596,West Levee Substation,Transmission,345000
32.72789079422391,-96.77415512605036,Sargent Road Substation,Transmission,345000
32.75785702653075,-96.48696386670858,Forney Substation,Transmission,345000
32.55873151139146,-96.72636264569562,Watermill Substation,Transmission,345000
31.96396567516578,-96.5179965688661,Navarro Switching Station,Transmission,345000
32.55366955545635,-96.53752842989739,Tri-Corner Substation,Transmission,345000
31.897464953811866,-97.01807522476514,Sam Switching Station,Transmission,345000
31.57474309691643,-96.96438340148171,Tradinghouse Substation,Transmission,345000
31.473449179609048,-96.96080518166808,Rattlesnake Road Substation,Transmission,345000
31.371092438931807,-96.13287340058864,Jewett Substation,Transmission,345000
31.09127250558225,-96.69355595231488,TNP One Substation,Transmission,345000
31.18586331077545,-96.48425369640218,Twin Oaks Substation,Transmission,345000
29.96259299307344,-96.68792178155515,Fayetteville Substation,Transmission,345000
30.111212731275955,-96.42575465537317,Salem Substation,Transmission,345000
30.02552180089002,-96.99492475073491,Winchester Power Park Substation,Transmission,138000
29.67785622343097,-97.10585589553428,Flatonia Substation,Transmission,138000
29.029040627417846,-96.23711634272853,Hillje Substation,Transmission,345000
28.815513653252175,-97.74064009944459,Choate Substation,Transmission,138000
28.69293505274105,-96.9455828025597,Dupont Switching Station,Transmission,138000
33.63929941893841,-95.58097951821637,Paris Substation,Transmission,345000
33.08553321013551,-95.61640868030864,Sulphur Springs Switching Station,Transmission,345000
32.67297683143342,-96.54558184848743,Seagoville Switching Station,Transmission,345000
31.890085522221607,-96.11341595411577,Richland Chambers Substation,Transmission,345000
31.819544003187644,-96.05745411516239,Big Brown Station,Transmission,345000
31.424748469786095,-96.24708773072638,Limestone Station,Transmission,345000
30.661351110357913,-95.9732776389905,Singleton Substation,Transmission,345000
30.85881415885638,-96.25887295913442,Jack Creek Substation,Transmission,345000
30.622359863797286,-96.08153888486342,Gibbons Creek Station,Transmission,345000
31.183318700022056,-96.48451121245316,Oak Grove Substation,Transmission,345000
29.480936521876224,-95.62421637704809,W. A. Parish Station (345 kV),Transmission,345000
28.88636874888637,-96.19110396969715,Blessing Substation,Transmission,345000
32.23454377052287,-95.94950755384771,Forest Grove Substation,Transmission,345000
30.593882079739373,-95.91896259066155,Tenaska Frontier Station,Transmission,345000
29.910076021902544,-95.77718537000486,Zenith Substation,Transmission,345000
30.09006842302168,-95.60602824505504,Tomball Substation,Transmission,345000
29.915344133779374,-95.21631712440877,King Substation,Transmission,345000
29.673782146068195,-95.71766824899964,O'Brien Substation,Transmission,345000
29.939509830114815,-95.53308632914033,T. H. Wharton Substation,Transmission,345000
29.482709810003048,-95.63053955727813,W. A. Parish Station (138 kV),Transmission,138000
29.823443814233784,-95.57314072334573,Addicks Substation,Transmission,345000
29.467320858233464,-97.9998642441849,Elm Creek Substation,Transmission,345000
28.986109767704477,-95.35814748873163,Dow Substation,Transmission,345000
29.83675305445803,-95.12342550866457,Channelview Cogen Substation,Transmission,345000
29.818459155715697,-95.2182590249754,Greens Bayou 345kV Substation,Transmission,345000
29.940735671064726,-95.36972903703816,North Belt Substation,Transmission,345000
30.090247652280425,-95.49045252109423,Rothwood Substation,Transmission,345000
29.814667928791785,-95.43482030715977,White Oak Substation,Transmission,345000
29.45637525033942,-95.30831374094439,Oasis Substation,Transmission,345000
29.718801368780277,-95.5366976544376,Jeanetta Substation,Transmission,345000
29.460358691608945,-95.2579789677888,Meadow Substation,Transmission,345000
29.487875850699726,-94.98235593291321,P. H. Robinson Switching Station,Transmission,345000
29.747948320779578,-94.92497303857272,Cedar Bayou Plant Substation,Transmission,345000
31.36992408043568,-94.76858176816093,Lufkin Switching Station,Transmission,345000
28.704005654078227,-98.47430697471813,San Miguel Switchyard,Transmission,345000
29.31254905851201,-98.32038632151077,J. K. Spruce Switchyard,Transmission,345000
29.620603572654964,-98.14863560870633,Marion Substation,Transmission,345000
29.78314301108131,-97.99014955493983,Hays Energy Station,Transmission,345000
29.984999484742264,-98.88663706487243,Kendall Substation,Transmission,345000
29.59308505565597,-97.97493196579804,Rio Nogales Switchyard,Transmission,345000
29.580647513371435,-98.40884067480602,Skyline Substation,Transmission,345000
29.623186775088307,-98.14105574080851,Guadalupe Generating Station,Transmission,345000
29.619565624827512,-98.57161795348341,Hill Country Substation,Transmission,345000
31.538052080939796,-99.19479971969801,Brown Substation,Transmission,345000
31.86902029978016,-98.55330740034958,Comanche Switching Station,Transmission,345000
32.33525633543472,-97.7320686833839,Wolf Hollow Substation,Transmission,345000
33.13854420732397,-98.60945014861312,Graham Substation,Transmission,345000
33.10306749757109,-97.9530956676728,Henderson Substation,Transmission,345000
33.80998002415948,-98.60061958132333,Bowman Substation,Transmission,345000
33.00137381637691,-99.6054944017247,Clear Crossing Substation,Transmission,345000
33.080159601581975,-99.5807394075441,Paint Creek Substation,Transmission,138000
26.457694467372875,-98.73702095263242,Del Sel Substation,Transmission,345000
26.487494601718048,-98.59449991582095,MigHoward Substation,Transmission,345000
26.932812473634097,-99.23389477537927,Zapata Substation,Transmission,138000
27.327584715681123,-99.41155740046483,Cenizo Substation,Transmission,345000
26.492620502586025,-98.44830930054482,Los Mirasoles Substation,Transmission,345000
27.579439293251117,-99.27564284190218,Lobo Substation,Transmission,345000
28.927397517047993,-99.09262617202633,Pearsall Switchyard,Transmission,138000
29.415847744822376,-98.7181850232531,Cagnon Road Substation,Transmission,345000
29.258315289751135,-98.38422766728135,Arthur Von Rosenberg Switchyard,Transmission,345000
29.350186105697652,-98.5752738230297,Leon Creek Switchyard,Transmission,138000
31.81883300328335,-98.66364780011595,Corn Trail Switching Station,Transmission,345000
32.63580079288321,-99.53785463046054,West Shackleford Substation,Transmission,345000
32.62926600765866,-99.54129992787968,Long Creek Substation,Transmission,345000
32.75003990199285,-99.32805272670313,Cook Field Road Substation,Transmission,345000
32.531041041483626,-100.68436883898751,Tonkawa Substation,Transmission,345000
33.88653835034736,-98.42943665905145,Fisher Road Substation,Transmission,345000
27.321232132372234,-98.99806828511186,Bordas Substation,Transmission,345000
29.07937775142218,-99.04848461752613,Moore Substation,Transmission,138000
29.05992711865239,-98.95039319610437,Big Foot Substation,Transmission,138000
32.19017773609875,-100.01713065869582,Horse Hollow Kendall Tie,Transmission,345000
31.52900613895057,-100.32093165942095,San Angelo Red Creek Substation,Transmission,345000
32.11718925778832,-100.15481485198865,Central Bluff Substation,Transmission,345000
32.19651450668372,-100.0230565485495,Bluff Creek Substation,Transmission,345000
34.082631828736204,-99.1807700058987,Oklaunion South Substation,Transmission,345000
33.944272266751824,-99.77405917799027,Edith Clarke Substation,Transmission,345000
34.234163010609365,-99.43416366395725,Jim Treece Substation,Transmission,345000
32.52374791793737,-99.82251025211863,Mulberry Creek Substation,Transmission,345000
32.5247364018189,-99.82239352747875,Mulberry Creek Substation,Transmission,345000
32.62877033825947,-99.54042049693908,Mesquite Substation,Transmission,345000
32.768425850618705,-99.42282495001785,Hackberry Wind Substation,Transmission,345000
32.598692012143076,-100.86201196201424,Scurry County South Substation,Transmission,345000
34.2940190592155,-99.36944041144758,Blue Summit Wind Substation,Transmission,345000
31.04756138583307,-100.54292719569776,Big Hill Substation,Transmission,345000
32.46422694890199,-100.21690245925313,Sweetwater East Substation,Transmission,345000
32.378501918788885,-100.7271695865659,Loraine Substation,Transmission,345000
32.43771292299762,-100.3520954043932,Bitter Creek Substation,Transmission,345000
32.86022106270168,-101.00880030162679,Dermott Substation,Transmission,345000
30.975855461769083,-102.28909180154703,Bakersfield Substation,Transmission,345000
31.513799167076268,-100.59802195424619,Twin Buttes Substation,Transmission,345000
31.869273143483227,-100.77693299463769,Divide Substation,Transmission,345000
31.939326203911534,-100.83018434963421,Gasconades Creek Substation,Transmission,345000
32.003672405437094,-101.27320020747547,Sand Bluff Substation,Transmission,345000
31.94070693558679,-100.82704859121976,Goat Wind Substation,Transmission,345000
32.334312869984394,-100.9162203122476,Morgan Creek Substation,Transmission,345000
32.398735350998834,-100.64802298351356,Champion Wind Farm Substation,Transmission,345000
32.46996750120073,-100.66604144465747,Roscoe Wind Farm Substation,Transmission,345000
32.497782664262346,-100.59673002700599,Inadale Wind Farm Substation,Transmission,345000
32.579691151090735,-100.69251064970685,Pyron Wind Farm Substation,Transmission,345000
32.43793590009295,-100.35113652112884,Sweetwater Wind 1 Substation,Transmission,345000
32.44510445079097,-100.74595711956871,Loraine Wind Farm Substation,Transmission,345000
32.28587325137181,-100.4952100139167,Sweetwater Wind 4 Substation,Transmission,345000
32.24195914754921,-100.48764735952398,Sweetwater Wind 5 Substation,Transmission,345000
32.64807285689325,-101.39575983691643,Faraday Substation,Transmission,345000
31.15275608555041,-102.2227012469288,North McCamey Subsation,Transmission,345000
31.98255180285051,-101.13587649168473,Panther Creek Wind 3 Substation,Transmission,345000
31.956672151013837,-101.30174810008792,Panther Creek Wind 2 Substation,Transmission,345000
31.766046007672212,-101.53149895046867,Bearkat Substation,Transmission,345000
32.72112505245586,-101.63296700187198,Long Draw Substation,Transmission,345000
32.1002127416991,-101.45228514785039,Longshore Substation,Transmission,345000
34.316785590860015,-101.24078792275895,Longhorn Wind Substation,Transmission,345000
34.392507650464744,-101.31488700004608,Briscoe Wind Farm Substation,Transmission,345000
31.769594501967507,-101.52060697563265,Einstein Substation,Transmission,345000
32.12403435150882,-101.39608965013832,Elbow Creek Wind Farm,Transmission,345000
31.839922226186825,-102.31624425304456,Quail Substation,Transmission,345000
32.16639650701699,-101.88148519938007,Grelton Substation,Transmission,345000
32.650666703206596,-101.39611730178827,Willow Valley Substation,Transmission,345000
30.994456950688786,-102.29148624951382,Bootleg Substation,Transmission,345000
32.03737916392306,-102.24625654967406,Midland County Northwest Substation,Transmission,345000
31.858233437419166,-102.21594375852384,Midessa South Substation,Transmission,345000
31.813574579266895,-102.49613974214016,Moss Substation,Transmission,345000
30.948228839418608,-103.36175753998263,Solstice Substation,Transmission,345000
